"","V1"
"58542",1
"58543",1
"58544",1
"58545",1
"58546",1
"58547",1
"58548",0
"58549",1
"58550",1
"58551",1
"58552",1
"58553",1
"58554",0
"58555",1
"58556",1
"58557",1
"58558",1
"58559",1
"58560",1
"58561",1
"58562",0
"58563",1
"58564",1
"58565",1
"58566",1
"58567",1
"58568",1
"58569",1
"58570",0
"58571",0
"58572",1
"58573",1
"58574",1
"58575",1
"58576",1
"58577",1
"58578",1
"58579",1
"58580",1
"58581",1
"58582",1
"58583",1
"58584",1
"58585",1
"58586",0
"58587",1
"58588",1
"58589",1
"58590",1
"58591",1
"58592",1
"58593",1
"58594",1
"58595",0
"58596",1
"58597",1
"58598",1
"58599",1
"58600",1
"58601",1
"58602",1
"58603",1
"58604",0
"58605",0
"58606",0
"58607",0
"58608",0
"58609",0
"58610",1
"58611",0
"58612",0
"58613",0
"58614",0
"58615",1
"58616",1
"58617",1
"58618",1
"58619",0
"58620",0
"58621",1
"58622",1
"58623",1
"58624",0
"58625",0
"58626",0
"58627",0
"58628",0
"58629",0
"58630",0
"58631",0
"58632",0
"58633",0
"58634",0
"58635",0
"58636",0
"58637",1
"58638",1
"58639",1
"58640",1
"58641",1
"58642",1
"58643",0
"58644",0
"58645",0
"58646",1
"58647",1
"58648",1
"58649",1
"58650",1
"58651",1
"58652",1
"58653",1
"58654",1
"58655",1
"58656",1
"58657",1
"58658",1
"58659",1
"58660",1
"58661",1
"58662",1
"58663",1
"58664",1
"58665",1
"58666",1
"58667",1
"58668",1
"58669",1
"58670",1
"58671",1
"58672",1
"58673",1
"58674",0
"58675",1
"58676",0
"58677",1
"58678",1
"58679",0
"58680",0
"58681",1
"58682",1
"58683",1
"58684",1
"58685",0
"58686",1
"58687",1
"58688",1
"58689",1
"58690",1
"58691",1
"58692",1
"58693",0
"58694",1
"58695",1
"58696",0
"58697",1
"58698",1
"58699",1
"58700",1
"58701",0
"58702",1
"58703",1
"58704",1
"58705",1
"58706",1
"58707",1
"58708",1
"58709",1
"58710",0
"58711",0
"58712",1
"58713",1
"58714",0
"58715",1
"58716",0
"58717",0
"58718",0
"58719",0
"58720",0
"58721",1
"58722",0
"58723",0
"58724",0
"58725",1
"58726",1
"58727",1
"58728",1
"58729",1
"58730",1
"58731",1
"58732",1
"58733",0
"58734",0
"58735",0
"58736",0
"58737",1
"58738",1
"58739",1
"58740",1
"58741",1
"58742",1
"58743",1
"58744",1
"58745",0
"58746",0
"58747",0
"58748",0
"58749",0
"58750",0
"58751",1
"58752",0
"58753",1
"58754",1
"58755",1
"58756",0
"58757",0
"58758",1
"58759",1
"58760",1
"58761",1
"58762",1
"58763",1
"58764",0
"58765",1
"58766",0
"58767",0
"58768",0
"58769",0
"58770",0
"58771",0
"58772",1
"58773",0
"58774",0
"58775",0
"58776",1
"58777",0
"58778",1
"58779",1
"58780",0
"58781",0
"58782",0
"58783",1
"58784",1
"58785",1
"58786",1
"58787",1
"58788",1
"58789",1
"58790",1
"58791",1
"58792",0
"58793",1
"58794",1
"58795",1
"58796",1
"58797",0
"58798",0
"58799",0
"58800",1
"58801",1
"58802",0
"58803",0
"58804",0
"58805",1
"58806",1
"58807",1
"58808",1
"58809",1
"58810",1
"58811",1
"58812",1
"58813",1
"58814",1
"58815",1
"58816",1
"58817",1
"58818",1
"58819",1
"58820",0
"58821",1
"58822",1
"58823",1
"58824",1
"58825",0
"58826",0
"58827",0
"58828",1
"58829",1
"58830",1
"58831",1
"58832",0
"58833",0
"58834",0
"58835",0
"58836",0
"58837",0
"58838",0
"58839",1
"58840",0
"58841",0
"58842",0
"58843",1
"58844",0
"58845",1
"58846",1
"58847",0
"58848",1
"58849",1
"58850",1
"58851",1
"58852",1
"58853",0
"58854",0
"58855",0
"58856",0
"58857",1
"58858",0
"58859",1
"58860",1
"58861",1
"58862",0
"58863",1
"58864",1
"58865",0
"58866",0
"58867",0
"58868",0
"58869",0
"58870",0
"58871",0
"58872",1
"58873",1
"58874",1
"58875",1
"58876",0
"58877",1
"58878",1
"58879",1
"58880",1
"58881",0
"58882",0
"58883",1
"58884",1
"58885",1
"58886",1
"58887",0
"58888",1
"58889",1
"58890",1
"58891",1
"58892",1
"58893",1
"58894",1
"58895",1
"58896",1
"58897",1
"58898",1
"58899",1
"58900",1
"58901",1
"58902",0
"58903",0
"58904",1
"58905",1
"58906",1
"58907",0
"58908",0
"58909",1
"58910",0
"58911",0
"58912",1
"58913",1
"58914",1
"58915",1
"58916",1
"58917",1
"58918",1
"58919",1
"58920",1
"58921",0
"58922",1
"58923",1
"58924",1
"58925",1
"58926",1
"58927",1
"58928",1
"58929",1
"58930",1
"58931",1
"58932",1
"58933",0
"58934",0
"58935",1
"58936",1
"58937",1
"58938",1
"58939",1
"58940",1
"58941",1
"58942",1
"58943",1
"58944",1
"58945",1
"58946",1
"58947",1
"58948",1
"58949",1
"58950",1
"58951",1
"58952",1
"58953",0
"58954",1
"58955",1
"58956",1
"58957",1
"58958",1
"58959",1
"58960",1
"58961",1
"58962",1
"58963",0
"58964",1
"58965",1
"58966",0
"58967",0
"58968",0
"58969",0
"58970",0
"58971",1
"58972",1
"58973",1
"58974",1
"58975",0
"58976",1
"58977",0
"58978",0
"58979",0
"58980",0
"58981",1
"58982",1
"58983",1
"58984",0
"58985",0
"58986",0
"58987",0
"58988",1
"58989",1
"58990",1
"58991",0
"58992",0
"58993",1
"58994",1
"58995",1
"58996",1
"58997",1
"58998",1
"58999",0
"59000",0
"59001",0
"59002",0
"59003",1
"59004",1
"59005",1
"59006",1
"59007",0
"59008",1
"59009",1
"59010",1
"59011",0
"59012",0
"59013",1
"59014",1
"59015",0
"59016",1
"59017",1
"59018",1
"59019",1
"59020",1
"59021",1
"59022",1
"59023",1
"59024",1
"59025",1
"59026",1
"59027",1
"59028",1
"59029",0
"59030",0
"59031",1
"59032",1
"59033",1
"59034",1
"59035",1
"59036",1
"59037",1
"59038",1
"59039",1
"59040",0
"59041",0
"59042",1
"59043",1
"59044",1
"59045",1
"59046",0
"59047",1
"59048",1
"59049",1
"59050",1
"59051",1
"59052",1
"59053",1
"59054",1
"59055",1
"59056",1
"59057",1
"59058",1
"59059",1
"59060",1
"59061",1
"59062",1
"59063",1
"59064",1
"59065",1
"59066",0
"59067",0
"59068",1
"59069",1
"59070",1
"59071",1
"59072",1
"59073",1
"59074",0
"59075",1
"59076",1
"59077",0
"59078",1
"59079",0
"59080",0
"59081",0
"59082",0
"59083",0
"59084",1
"59085",1
"59086",1
"59087",1
"59088",1
"59089",1
"59090",1
"59091",1
"59092",1
"59093",1
"59094",1
"59095",1
"59096",1
"59097",1
"59098",1
"59099",1
"59100",0
"59101",1
"59102",1
"59103",1
"59104",1
"59105",1
"59106",1
"59107",1
"59108",1
"59109",1
"59110",1
"59111",1
"59112",1
"59113",1
"59114",1
"59115",1
"59116",0
"59117",1
"59118",1
"59119",0
"59120",0
"59121",0
"59122",1
"59123",1
"59124",1
"59125",0
"59126",0
"59127",0
"59128",0
"59129",1
"59130",1
"59131",0
"59132",1
"59133",1
"59134",1
"59135",1
"59136",1
"59137",1
"59138",0
"59139",0
"59140",1
"59141",1
"59142",0
"59143",0
"59144",0
"59145",0
"59146",1
"59147",0
"59148",0
"59149",0
"59150",0
"59151",0
"59152",0
"59153",0
"59154",1
"59155",1
"59156",1
"59157",1
"59158",1
"59159",1
"59160",1
"59161",1
"59162",1
"59163",1
"59164",1
"59165",1
"59166",1
"59167",1
"59168",1
"59169",1
"59170",1
"59171",1
"59172",1
"59173",1
"59174",1
"59175",1
"59176",1
"59177",1
"59178",1
"59179",1
"59180",0
"59181",0
"59182",1
"59183",1
"59184",1
"59185",0
"59186",0
"59187",1
"59188",1
"59189",0
"59190",1
"59191",0
"59192",1
"59193",0
"59194",0
"59195",1
"59196",1
"59197",1
"59198",0
"59199",0
"59200",0
"59201",0
"59202",0
"59203",0
"59204",0
"59205",0
"59206",0
"59207",1
"59208",1
"59209",1
"59210",1
"59211",1
"59212",1
"59213",1
"59214",1
"59215",1
"59216",1
"59217",1
"59218",1
"59219",1
"59220",1
"59221",1
"59222",1
"59223",0
"59224",1
"59225",1
"59226",0
"59227",0
"59228",0
"59229",0
"59230",0
"59231",0
"59232",0
"59233",1
"59234",0
"59235",1
"59236",1
"59237",0
"59238",1
"59239",1
"59240",1
"59241",1
"59242",1
"59243",1
"59244",1
"59245",1
"59246",1
"59247",0
"59248",1
"59249",1
"59250",1
"59251",1
"59252",1
"59253",1
"59254",1
"59255",0
"59256",1
"59257",1
"59258",1
"59259",1
"59260",1
"59261",1
"59262",1
"59263",1
"59264",1
"59265",1
"59266",1
"59267",1
"59268",1
"59269",1
"59270",1
"59271",1
"59272",1
"59273",1
"59274",1
"59275",0
"59276",0
"59277",0
"59278",1
"59279",0
"59280",1
"59281",1
"59282",1
"59283",1
"59284",1
"59285",1
"59286",1
"59287",1
"59288",1
"59289",1
"59290",1
"59291",1
"59292",1
"59293",1
"59294",1
"59295",1
"59296",1
"59297",1
"59298",1
"59299",1
"59300",1
"59301",0
"59302",0
"59303",0
"59304",0
"59305",0
"59306",0
"59307",0
"59308",0
"59309",0
"59310",0
"59311",1
"59312",0
"59313",1
"59314",0
"59315",1
"59316",1
"59317",1
"59318",1
"59319",1
"59320",1
"59321",1
"59322",1
"59323",1
"59324",1
"59325",1
"59326",0
"59327",0
"59328",1
"59329",1
"59330",1
"59331",1
"59332",0
"59333",0
"59334",1
"59335",1
"59336",0
"59337",0
"59338",0
"59339",1
"59340",1
"59341",0
"59342",0
"59343",0
"59344",0
"59345",0
"59346",0
"59347",1
"59348",1
"59349",1
"59350",0
"59351",0
"59352",1
"59353",1
"59354",1
"59355",1
"59356",0
"59357",1
"59358",1
"59359",1
"59360",1
"59361",1
"59362",1
"59363",1
"59364",1
"59365",1
"59366",1
"59367",1
"59368",1
"59369",0
"59370",1
"59371",1
"59372",1
"59373",1
"59374",1
"59375",1
"59376",1
"59377",1
"59378",1
"59379",1
"59380",1
"59381",1
"59382",0
"59383",1
"59384",1
"59385",1
"59386",1
"59387",0
"59388",1
"59389",0
"59390",0
"59391",0
"59392",1
"59393",1
"59394",1
"59395",1
"59396",1
"59397",1
"59398",1
"59399",1
"59400",1
"59401",0
"59402",1
"59403",1
"59404",1
"59405",1
"59406",1
"59407",1
"59408",1
"59409",1
"59410",1
"59411",1
"59412",1
"59413",1
"59414",1
"59415",1
"59416",1
"59417",1
"59418",0
"59419",1
"59420",1
"59421",1
"59422",1
"59423",0
"59424",0
"59425",1
"59426",1
"59427",1
"59428",1
"59429",0
"59430",1
"59431",0
"59432",1
"59433",1
"59434",1
"59435",0
"59436",1
"59437",1
"59438",1
"59439",1
"59440",1
"59441",1
"59442",1
"59443",1
"59444",1
"59445",1
"59446",1
"59447",0
"59448",0
"59449",0
"59450",0
"59451",0
"59452",0
"59453",0
"59454",0
"59455",0
"59456",0
"59457",0
"59458",0
"59459",0
"59460",1
"59461",1
"59462",1
"59463",1
"59464",1
"59465",1
"59466",1
"59467",0
"59468",0
"59469",0
"59470",0
"59471",0
"59472",1
"59473",1
"59474",1
"59475",1
"59476",1
"59477",1
"59478",1
"59479",1
"59480",1
"59481",0
"59482",1
"59483",1
"59484",1
"59485",1
"59486",1
"59487",1
"59488",1
"59489",1
"59490",1
"59491",1
"59492",1
"59493",1
"59494",1
"59495",1
"59496",1
"59497",0
"59498",1
"59499",1
"59500",1
"59501",0
"59502",0
"59503",0
"59504",0
"59505",1
"59506",0
"59507",0
"59508",1
"59509",1
"59510",1
"59511",1
"59512",0
"59513",1
"59514",1
"59515",1
"59516",0
"59517",0
"59518",0
"59519",0
"59520",1
"59521",0
"59522",0
"59523",0
"59524",0
"59525",1
"59526",1
"59527",1
"59528",0
"59529",0
"59530",0
"59531",0
"59532",1
"59533",1
"59534",1
"59535",1
"59536",0
"59537",0
"59538",0
"59539",0
"59540",0
"59541",1
"59542",1
"59543",1
"59544",1
"59545",1
"59546",0
"59547",1
"59548",1
"59549",1
"59550",1
"59551",1
"59552",0
"59553",0
"59554",0
"59555",0
"59556",0
"59557",1
"59558",1
"59559",1
"59560",0
"59561",0
"59562",0
"59563",1
"59564",1
"59565",1
"59566",1
"59567",1
"59568",1
"59569",1
"59570",1
"59571",1
"59572",1
"59573",1
"59574",1
"59575",0
"59576",1
"59577",1
"59578",1
"59579",1
"59580",1
"59581",1
"59582",1
"59583",1
"59584",1
"59585",0
"59586",0
"59587",1
"59588",1
"59589",1
"59590",0
"59591",1
"59592",1
"59593",1
"59594",0
"59595",0
"59596",1
"59597",1
"59598",1
"59599",1
"59600",1
"59601",1
"59602",1
"59603",1
"59604",0
"59605",0
"59606",1
"59607",0
"59608",1
"59609",1
"59610",1
"59611",1
"59612",1
"59613",1
"59614",1
"59615",0
"59616",1
"59617",1
"59618",1
"59619",1
"59620",1
"59621",0
"59622",0
"59623",0
"59624",0
"59625",0
"59626",0
"59627",1
"59628",1
"59629",0
"59630",1
"59631",1
"59632",1
"59633",0
"59634",0
"59635",1
"59636",1
"59637",1
"59638",1
"59639",0
"59640",0
"59641",0
"59642",1
"59643",1
"59644",1
"59645",0
"59646",0
"59647",0
"59648",0
"59649",1
"59650",1
"59651",0
"59652",0
"59653",0
"59654",0
"59655",1
"59656",1
"59657",0
"59658",1
"59659",1
"59660",1
"59661",1
"59662",1
"59663",1
"59664",1
"59665",0
"59666",0
"59667",0
"59668",0
"59669",0
"59670",0
"59671",0
"59672",1
"59673",1
"59674",1
"59675",1
"59676",1
"59677",1
"59678",1
"59679",1
"59680",1
"59681",1
"59682",1
"59683",1
"59684",1
"59685",1
"59686",1
"59687",1
"59688",1
"59689",1
"59690",1
"59691",1
"59692",0
"59693",0
"59694",1
"59695",1
"59696",1
"59697",1
"59698",0
"59699",1
"59700",1
"59701",0
"59702",0
"59703",0
"59704",0
"59705",0
"59706",0
"59707",0
"59708",0
"59709",0
"59710",0
"59711",0
"59712",0
"59713",1
"59714",1
"59715",1
"59716",0
"59717",1
"59718",1
"59719",0
"59720",0
"59721",1
"59722",1
"59723",1
"59724",1
"59725",1
"59726",1
"59727",1
"59728",1
"59729",1
"59730",1
"59731",1
"59732",0
"59733",1
"59734",1
"59735",1
"59736",1
"59737",0
"59738",0
"59739",0
"59740",1
"59741",1
"59742",1
"59743",0
"59744",1
"59745",1
"59746",1
"59747",0
"59748",1
"59749",1
"59750",1
"59751",1
"59752",1
"59753",1
"59754",1
"59755",1
"59756",0
"59757",0
"59758",1
"59759",1
"59760",1
"59761",0
"59762",0
"59763",1
"59764",0
"59765",1
"59766",1
"59767",1
"59768",1
"59769",1
"59770",1
"59771",1
"59772",1
"59773",1
"59774",1
"59775",1
"59776",1
"59777",1
"59778",1
"59779",1
"59780",0
"59781",1
"59782",1
"59783",1
"59784",1
"59785",1
"59786",1
"59787",1
"59788",1
"59789",1
"59790",1
"59791",1
"59792",1
"59793",1
"59794",1
"59795",1
"59796",1
"59797",1
"59798",1
"59799",1
"59800",1
"59801",0
"59802",0
"59803",1
"59804",0
"59805",1
"59806",0
"59807",1
"59808",0
"59809",1
"59810",1
"59811",1
"59812",1
"59813",1
"59814",1
"59815",1
"59816",1
"59817",1
"59818",1
"59819",1
"59820",1
"59821",1
"59822",1
"59823",1
"59824",1
"59825",1
"59826",1
"59827",1
"59828",1
"59829",1
"59830",1
"59831",1
"59832",1
"59833",0
"59834",1
"59835",1
"59836",1
"59837",1
"59838",0
"59839",0
"59840",1
"59841",1
"59842",1
"59843",1
"59844",1
"59845",1
"59846",1
"59847",1
"59848",1
"59849",1
"59850",0
"59851",0
"59852",0
"59853",1
"59854",1
"59855",0
"59856",1
"59857",1
"59858",0
"59859",0
"59860",0
"59861",0
"59862",0
"59863",0
"59864",0
"59865",0
"59866",0
"59867",0
"59868",0
"59869",0
"59870",0
"59871",0
"59872",1
"59873",1
"59874",1
"59875",1
"59876",1
"59877",1
"59878",0
"59879",0
"59880",0
"59881",1
"59882",1
"59883",1
"59884",1
"59885",0
"59886",0
"59887",1
"59888",1
"59889",1
"59890",1
"59891",1
"59892",1
"59893",1
"59894",0
"59895",1
"59896",0
"59897",0
"59898",0
"59899",1
"59900",1
"59901",1
"59902",1
"59903",1
"59904",0
"59905",0
"59906",1
"59907",1
"59908",1
"59909",1
"59910",1
"59911",1
"59912",1
"59913",0
"59914",1
"59915",1
"59916",1
"59917",1
"59918",1
"59919",1
"59920",1
"59921",0
"59922",0
"59923",0
"59924",0
"59925",0
"59926",1
"59927",1
"59928",0
"59929",0
"59930",1
"59931",1
"59932",0
"59933",0
"59934",0
"59935",0
"59936",0
"59937",0
"59938",1
"59939",1
"59940",0
"59941",1
"59942",1
"59943",1
"59944",1
"59945",1
"59946",1
"59947",1
"59948",1
"59949",1
"59950",1
"59951",0
"59952",1
"59953",1
"59954",0
"59955",1
"59956",1
"59957",1
"59958",0
"59959",0
"59960",0
"59961",0
"59962",1
"59963",1
"59964",0
"59965",0
"59966",0
"59967",1
"59968",1
"59969",1
"59970",1
"59971",1
"59972",1
"59973",1
"59974",1
"59975",1
"59976",1
"59977",1
"59978",0
"59979",0
"59980",0
"59981",0
"59982",0
"59983",0
"59984",0
"59985",0
"59986",0
"59987",0
"59988",0
"59989",0
"59990",0
"59991",0
"59992",1
"59993",1
"59994",0
"59995",1
"59996",0
"59997",0
"59998",1
"59999",0
"60000",1
"60001",1
"60002",1
"60003",1
"60004",1
"60005",0
"60006",0
"60007",0
"60008",0
"60009",1
"60010",1
"60011",1
"60012",1
"60013",1
"60014",1
"60015",1
"60016",1
"60017",1
"60018",1
"60019",1
"60020",1
"60021",1
"60022",1
"60023",1
"60024",1
"60025",1
"60026",1
"60027",1
"60028",1
"60029",1
"60030",1
"60031",1
"60032",1
"60033",1
"60034",1
"60035",1
"60036",1
"60037",1
"60038",1
"60039",1
"60040",1
"60041",1
"60042",1
"60043",1
"60044",1
"60045",1
"60046",1
"60047",0
"60048",0
"60049",0
"60050",1
"60051",1
"60052",1
"60053",1
"60054",1
"60055",0
"60056",0
"60057",0
"60058",0
"60059",1
"60060",0
"60061",0
"60062",0
"60063",0
"60064",0
"60065",0
"60066",0
"60067",1
"60068",0
"60069",0
"60070",1
"60071",1
"60072",1
"60073",1
"60074",1
"60075",1
"60076",0
"60077",0
"60078",1
"60079",0
"60080",0
"60081",1
"60082",1
"60083",1
"60084",1
"60085",1
"60086",1
"60087",1
"60088",1
"60089",1
"60090",1
"60091",1
"60092",1
"60093",1
"60094",1
"60095",1
"60096",1
"60097",0
"60098",1
"60099",1
"60100",1
"60101",0
"60102",1
"60103",1
"60104",1
"60105",1
"60106",1
"60107",1
"60108",1
"60109",1
"60110",1
"60111",1
"60112",1
"60113",1
"60114",1
"60115",1
"60116",0
"60117",0
"60118",0
"60119",0
"60120",0
"60121",0
"60122",1
"60123",0
"60124",1
"60125",1
"60126",1
"60127",1
"60128",0
"60129",0
"60130",1
"60131",1
"60132",1
"60133",0
"60134",0
"60135",0
"60136",0
"60137",1
"60138",1
"60139",1
"60140",1
"60141",0
"60142",0
"60143",0
"60144",0
"60145",0
"60146",0
"60147",1
"60148",1
"60149",1
"60150",1
"60151",1
"60152",1
"60153",1
"60154",1
"60155",1
"60156",1
"60157",1
"60158",1
"60159",1
"60160",1
"60161",1
"60162",0
"60163",1
"60164",0
"60165",0
"60166",1
"60167",1
"60168",1
"60169",1
"60170",1
"60171",1
"60172",1
"60173",1
"60174",1
"60175",0
"60176",0
"60177",1
"60178",1
"60179",0
"60180",0
"60181",0
"60182",0
"60183",0
"60184",0
"60185",0
"60186",0
"60187",0
"60188",1
"60189",1
"60190",1
"60191",1
"60192",0
"60193",0
"60194",1
"60195",0
"60196",0
"60197",0
"60198",0
"60199",1
"60200",0
"60201",1
"60202",1
"60203",0
"60204",0
"60205",1
"60206",1
"60207",1
"60208",1
"60209",1
"60210",1
"60211",1
"60212",0
"60213",0
"60214",1
"60215",1
"60216",1
"60217",1
"60218",1
"60219",1
"60220",1
"60221",1
"60222",1
"60223",1
"60224",1
"60225",1
"60226",1
"60227",1
"60228",1
"60229",0
"60230",0
"60231",0
"60232",0
"60233",0
"60234",0
"60235",1
"60236",1
"60237",1
"60238",0
"60239",0
"60240",0
"60241",0
"60242",0
"60243",0
"60244",0
"60245",0
"60246",0
"60247",0
"60248",1
"60249",0
"60250",1
"60251",0
"60252",0
"60253",0
"60254",0
"60255",0
"60256",0
"60257",1
"60258",1
"60259",1
"60260",1
"60261",1
"60262",1
"60263",1
"60264",1
"60265",1
"60266",1
"60267",1
"60268",1
"60269",1
"60270",0
"60271",1
"60272",1
"60273",1
"60274",1
"60275",1
"60276",1
"60277",0
"60278",0
"60279",1
"60280",1
"60281",1
"60282",1
"60283",1
"60284",1
"60285",1
"60286",1
"60287",1
"60288",1
"60289",0
"60290",0
"60291",1
"60292",1
"60293",1
"60294",1
"60295",0
"60296",0
"60297",1
"60298",1
"60299",0
"60300",1
"60301",1
"60302",1
"60303",1
"60304",1
"60305",1
"60306",1
"60307",1
"60308",1
"60309",1
"60310",0
"60311",0
"60312",1
"60313",1
"60314",0
"60315",1
"60316",0
"60317",1
"60318",1
"60319",0
"60320",1
"60321",1
"60322",0
"60323",0
"60324",1
"60325",1
"60326",1
"60327",0
"60328",1
"60329",1
"60330",0
"60331",1
"60332",1
"60333",1
"60334",1
"60335",1
"60336",1
"60337",1
"60338",1
"60339",1
"60340",1
"60341",1
"60342",1
"60343",1
"60344",1
"60345",1
"60346",1
"60347",1
"60348",1
"60349",0
"60350",0
"60351",1
"60352",1
"60353",1
"60354",1
"60355",1
"60356",1
"60357",0
"60358",1
"60359",1
"60360",0
"60361",1
"60362",1
"60363",0
"60364",0
"60365",0
"60366",0
"60367",1
"60368",1
"60369",1
"60370",1
"60371",1
"60372",0
"60373",0
"60374",1
"60375",1
"60376",1
"60377",1
"60378",1
"60379",1
"60380",1
"60381",1
"60382",1
"60383",1
"60384",1
"60385",1
"60386",1
"60387",0
"60388",0
"60389",0
"60390",1
"60391",1
"60392",1
"60393",1
"60394",1
"60395",0
"60396",0
"60397",1
"60398",1
"60399",0
"60400",1
"60401",1
"60402",1
"60403",1
"60404",1
"60405",1
"60406",0
"60407",0
"60408",0
"60409",1
"60410",1
"60411",1
"60412",1
"60413",1
"60414",1
"60415",0
"60416",1
"60417",1
"60418",1
"60419",1
"60420",0
"60421",0
"60422",0
"60423",0
"60424",0
"60425",0
"60426",1
"60427",0
"60428",1
"60429",1
"60430",1
"60431",1
"60432",1
"60433",1
"60434",1
"60435",1
"60436",1
"60437",0
"60438",0
"60439",0
"60440",0
"60441",0
"60442",0
"60443",1
"60444",1
"60445",1
"60446",1
"60447",1
"60448",1
"60449",1
"60450",1
"60451",1
"60452",1
"60453",1
"60454",0
"60455",1
"60456",1
"60457",1
"60458",1
"60459",1
"60460",1
"60461",0
"60462",0
"60463",0
"60464",0
"60465",0
"60466",1
"60467",1
"60468",1
"60469",1
"60470",1
"60471",1
"60472",0
"60473",1
"60474",0
"60475",1
"60476",0
"60477",1
"60478",0
"60479",1
"60480",1
"60481",1
"60482",1
"60483",1
"60484",1
"60485",0
"60486",1
"60487",0
"60488",1
"60489",1
"60490",1
"60491",0
"60492",1
"60493",1
"60494",0
"60495",0
"60496",0
"60497",0
"60498",0
"60499",0
"60500",0
"60501",1
"60502",1
"60503",0
"60504",0
"60505",1
"60506",1
"60507",1
"60508",1
"60509",1
"60510",1
"60511",1
"60512",1
"60513",1
"60514",1
"60515",1
"60516",1
"60517",1
"60518",1
"60519",1
"60520",1
"60521",0
"60522",0
"60523",1
"60524",1
"60525",1
"60526",0
"60527",1
"60528",1
"60529",0
"60530",0
"60531",0
"60532",0
"60533",1
"60534",1
"60535",1
"60536",1
"60537",1
"60538",1
"60539",1
"60540",1
"60541",1
"60542",1
"60543",1
"60544",1
"60545",1
"60546",0
"60547",1
"60548",1
"60549",1
"60550",1
"60551",1
"60552",1
"60553",1
"60554",0
"60555",1
"60556",1
"60557",1
"60558",1
"60559",1
"60560",1
"60561",1
"60562",1
"60563",1
"60564",1
"60565",1
"60566",1
"60567",1
"60568",1
"60569",1
"60570",1
"60571",1
"60572",1
"60573",0
"60574",1
"60575",1
"60576",1
"60577",1
"60578",1
"60579",1
"60580",0
"60581",0
"60582",0
"60583",0
"60584",0
"60585",0
"60586",1
"60587",1
"60588",0
"60589",0
"60590",0
"60591",0
"60592",0
"60593",0
"60594",1
"60595",1
"60596",0
"60597",1
"60598",1
"60599",1
"60600",1
"60601",1
"60602",1
"60603",1
"60604",1
"60605",1
"60606",1
"60607",0
"60608",0
"60609",0
"60610",1
"60611",0
"60612",1
"60613",1
"60614",1
"60615",1
"60616",0
"60617",1
"60618",1
"60619",1
"60620",1
"60621",1
"60622",0
"60623",0
"60624",1
"60625",0
"60626",0
"60627",1
"60628",1
"60629",1
"60630",0
"60631",1
"60632",1
"60633",0
"60634",0
"60635",1
"60636",1
"60637",1
"60638",1
"60639",1
"60640",1
"60641",1
"60642",1
"60643",1
"60644",1
"60645",1
"60646",0
"60647",1
"60648",1
"60649",1
"60650",0
"60651",1
"60652",0
"60653",1
"60654",1
"60655",0
"60656",1
"60657",1
"60658",1
"60659",1
"60660",1
"60661",0
"60662",0
"60663",1
"60664",0
"60665",1
"60666",0
"60667",0
"60668",1
"60669",1
"60670",1
"60671",1
"60672",1
"60673",1
"60674",1
"60675",1
"60676",1
"60677",1
"60678",1
"60679",0
"60680",1
"60681",1
"60682",1
"60683",1
"60684",1
"60685",1
"60686",1
"60687",1
"60688",1
"60689",1
"60690",1
"60691",1
"60692",1
"60693",1
"60694",0
"60695",0
"60696",0
"60697",0
"60698",0
"60699",1
"60700",1
"60701",1
"60702",1
"60703",1
"60704",1
"60705",1
"60706",1
"60707",1
"60708",1
"60709",1
